,uid,zoom,year,work,lffj,unemployed,student,home_fam,retired,sick_dis,stat_other,stat_total
2682,E27212,edist,2016,280,4,28,53,59,71,22,1,518
2683,E27213,edist,2016,373,0,28,48,42,46,11,3,551
2684,E27214,edist,2016,147,1,10,32,32,52,9,0,283
2685,E27215,edist,2016,2421,35,451,407,393,473,233,22,4435
2686,E27216,edist,2016,1228,33,329,174,242,582,219,20,2827
2687,E28001,edist,2016,443,4,64,83,65,170,36,3,868
2688,E28002,edist,2016,110,5,34,38,30,42,22,1,282
2689,E28003,edist,2016,92,1,14,33,24,24,7,1,196
2690,E28004,edist,2016,67,3,12,7,12,22,5,0,128
2691,E28005,edist,2016,52,1,11,7,8,29,11,2,121
2692,E28006,edist,2016,196,6,41,30,39,87,35,1,435
2693,E28007,edist,2016,102,2,27,31,37,46,20,1,266
2694,E28008,edist,2016,48,0,6,8,14,27,1,0,104
2695,E28009,edist,2016,109,0,7,18,18,26,14,0,192
2696,E28010,edist,2016,36,0,4,10,6,17,2,1,76
2697,E28012,edist,2016,37,0,2,6,5,6,3,0,59
2698,E28013,edist,2016,109,2,10,18,7,35,1,0,182
2699,E28014,edist,2016,54,1,7,14,11,16,10,0,113
2700,E28015,edist,2016,1740,30,327,245,188,523,109,11,3173
2701,E28017,edist,2016,75,1,10,11,16,21,5,0,139
2702,E28018,edist,2016,521,8,94,110,82,188,66,11,1080
2703,E28019,edist,2016,280,6,30,45,41,90,24,3,519
2704,E28020,edist,2016,101,0,16,24,24,42,14,4,225
2705,E28021,edist,2016,150,3,11,25,22,38,8,0,257
2706,E28022,edist,2016,162,1,41,34,34,55,16,2,345
2707,E28023,edist,2016,65,1,9,7,11,24,6,0,123
2708,E28024,edist,2016,522,5,50,59,65,145,32,2,880
2709,E28025,edist,2016,102,1,8,16,17,30,6,0,180
2710,E28026,edist,2016,89,1,19,14,14,45,9,0,191
2711,E28027,edist,2016,81,2,13,16,14,36,9,1,172
2712,E28029,edist,2016,71,1,12,13,15,51,5,2,170
2713,E28030,edist,2016,270,6,57,55,46,93,27,3,557
2714,E28031,edist,2016,337,5,56,92,57,129,30,1,707
2715,E28033,edist,2016,262,5,60,54,39,105,19,1,545
2716,E28035,edist,2016,83,2,8,20,14,31,9,1,168
2717,E28036,edist,2016,92,0,20,5,10,46,12,1,186
2718,E28037,edist,2016,77,2,16,15,7,26,3,0,146
2719,E28038,edist,2016,136,2,7,28,16,34,9,1,233
2720,E28039,edist,2016,632,3,59,99,71,216,91,1,1172
2721,E28040,edist,2016,161,5,36,32,20,82,41,2,379
2722,E28041,edist,2016,66,0,10,5,16,30,9,1,137
2723,E28042,edist,2016,61,2,10,21,13,21,5,0,133
2724,E28043,edist,2016,62,0,11,11,15,29,5,0,133
2725,E28044,edist,2016,120,0,7,30,18,12,5,0,192
2726,E28045,edist,2016,122,2,16,25,9,27,6,3,210
2727,E28046,edist,2016,40,0,4,8,11,26,5,0,94
2728,E28047,edist,2016,155,4,14,32,28,46,21,0,300
2729,E28048,edist,2016,25,1,3,15,4,15,3,0,66
2730,E28049,edist,2016,60,2,20,14,17,54,9,0,176
2731,E28050,edist,2016,181,1,19,35,23,49,15,0,323
2732,E28051,edist,2016,90,1,18,21,25,42,19,1,217
2733,E28052,edist,2016,744,17,127,133,115,291,61,1,1489
2734,E28053,edist,2016,71,1,2,13,11,22,7,0,127
2735,E28054,edist,2016,171,3,15,29,26,42,7,0,293
2736,E28055,edist,2016,58,2,7,5,5,20,4,0,101
2737,E28056,edist,2016,126,3,11,24,26,60,9,0,259
2738,E28057,edist,2016,135,2,21,15,32,51,12,1,269
2739,E28058,edist,2016,112,2,13,19,22,34,8,0,210
2740,E28059,edist,2016,61,0,6,14,16,17,3,0,117
2741,E28060,edist,2016,108,1,27,18,26,49,12,0,241
2742,E28061,edist,2016,210,2,48,55,42,60,15,3,435
2743,E28062,edist,2016,71,0,5,14,17,23,6,1,137
2744,E28063,edist,2016,92,0,14,28,22,40,11,0,207
2745,E28064,edist,2016,92,2,8,21,19,36,16,0,194
2746,E28065,edist,2016,137,2,11,20,34,45,10,0,259
2747,E28066,edist,2016,63,1,5,8,14,17,6,1,115
2748,E28067,edist,2016,101,1,16,12,14,26,4,0,174
2749,E28068,edist,2016,112,1,11,16,20,69,36,1,266
2750,E28069,edist,2016,357,3,41,64,52,97,22,1,637
2751,E28070,edist,2016,148,1,23,39,26,57,14,1,309
2752,E28071,edist,2016,125,1,5,27,24,40,2,0,224
2753,E28072,edist,2016,80,3,12,15,16,16,6,0,148
2754,E28073,edist,2016,82,1,13,15,11,25,5,1,153
2755,E28074,edist,2016,439,12,102,88,71,238,57,7,1014
2756,E28075,edist,2016,164,2,25,34,23,49,11,1,309
2757,E28076,edist,2016,85,3,17,18,15,40,16,1,195
2758,E28077,edist,2016,256,3,41,33,41,96,21,3,494
2759,E28078,edist,2016,82,0,10,27,24,38,12,2,195
2760,E29001,edist,2016,723,27,304,182,176,363,128,11,1914
2761,E29002,edist,2016,1382,53,476,237,263,688,215,24,3338
2762,E29003,edist,2016,2215,63,541,588,319,1058,348,19,5151
2763,E29004,edist,2016,2688,24,306,354,278,1007,177,12,4846
2764,E29005,edist,2016,157,3,14,32,22,44,7,0,279
2765,E29006,edist,2016,390,0,37,86,54,148,28,2,745
2766,E29007,edist,2016,1319,16,147,235,150,336,69,11,2283
2767,E29008,edist,2016,129,5,19,55,28,64,15,1,316
2768,E29009,edist,2016,96,3,17,18,17,40,8,0,199
2769,E29010,edist,2016,1185,26,202,216,189,357,92,7,2274
2770,E29011,edist,2016,217,2,40,61,51,124,28,3,526
2771,E29012,edist,2016,242,4,35,51,37,83,27,1,480
2772,E29013,edist,2016,57,1,11,10,18,31,11,1,140
2773,E29014,edist,2016,28,0,6,7,13,17,4,0,75
2774,E29015,edist,2016,372,6,52,90,59,103,27,0,709
2775,E29016,edist,2016,434,9,62,62,73,154,47,5,846
2776,E29017,edist,2016,342,3,33,53,47,161,26,1,666
2777,E29018,edist,2016,182,3,32,40,48,65,21,4,395
2778,E29019,edist,2016,67,1,10,15,22,31,6,0,152
2779,E29020,edist,2016,207,4,22,48,43,81,8,1,414
2780,E29021,edist,2016,87,2,10,23,19,37,7,0,185
2781,E29022,edist,2016,85,2,11,27,26,42,6,3,202
2782,E29023,edist,2016,42,0,10,6,16,21,5,0,100
2783,E29024,edist,2016,302,5,40,62,56,114,29,3,611
2784,E29025,edist,2016,501,8,79,86,93,186,49,4,1006
2785,E29026,edist,2016,122,1,21,19,24,58,11,3,259
2786,E29027,edist,2016,159,1,28,43,42,75,13,3,364
2787,E29028,edist,2016,51,0,6,8,10,30,2,1,108
2788,E29029,edist,2016,487,6,81,97,80,198,30,5,984
2789,E29030,edist,2016,83,2,13,18,18,36,6,1,177
2790,E29031,edist,2016,195,2,28,41,34,69,12,1,382
2791,E29032,edist,2016,400,3,67,117,74,203,41,5,910
2792,E29033,edist,2016,92,1,9,13,17,43,9,0,184
2793,E29034,edist,2016,1517,27,230,234,220,456,129,10,2823
2794,E29035,edist,2016,86,0,9,8,14,38,11,2,168
2795,E29036,edist,2016,174,1,19,42,24,63,15,0,338
2796,E29037,edist,2016,150,3,18,25,27,58,13,1,295
2797,E29038,edist,2016,401,5,44,62,55,105,18,0,690
2798,E29039,edist,2016,121,0,6,10,14,69,8,0,228
2799,E29040,edist,2016,477,2,60,85,98,125,38,1,886
2800,E29041,edist,2016,343,4,30,52,61,122,19,1,632
2801,E29042,edist,2016,279,3,21,42,42,107,20,0,514
2802,E29043,edist,2016,303,3,20,59,45,76,27,1,534
2803,E29044,edist,2016,376,2,39,81,94,137,37,0,766
2804,E29045,edist,2016,336,1,24,63,55,124,15,0,618
2805,E29046,edist,2016,228,2,14,43,40,83,9,2,421
2806,E29047,edist,2016,87,3,6,9,20,47,8,3,183
2807,E29048,edist,2016,234,3,25,44,27,97,19,0,449
2808,E29049,edist,2016,177,3,12,44,18,54,19,2,329
2809,E29050,edist,2016,476,5,43,126,82,130,27,5,894
2810,E29051,edist,2016,341,3,66,68,73,145,37,6,739
2811,E29052,edist,2016,269,9,106,153,78,152,37,8,812
2812,E29053,edist,2016,176,5,50,45,27,63,27,2,395
2813,E29054,edist,2016,41,0,8,7,13,15,6,0,90
2814,E29055,edist,2016,736,9,130,129,102,369,89,9,1573
2815,E29056,edist,2016,67,0,28,19,14,37,10,1,176
2816,E29057,edist,2016,168,1,41,38,40,74,19,3,384
2817,E29058,edist,2016,31,0,5,6,8,27,2,0,79
2818,E29059,edist,2016,49,1,13,8,11,26,9,3,120
2819,E29060,edist,2016,106,1,43,18,30,55,19,4,276
2820,E29061,edist,2016,226,4,91,70,79,100,49,10,629
2821,E29062,edist,2016,81,0,31,17,29,42,12,3,215
2822,E29063,edist,2016,65,2,26,17,19,41,7,1,178
2823,E29064,edist,2016,205,4,72,50,76,138,37,4,586
2824,E29066,edist,2016,345,6,44,72,44,117,31,0,659
2825,E29067,edist,2016,707,6,75,135,79,178,45,2,1227
2826,E29068,edist,2016,218,3,20,45,45,80,18,1,430
2827,E29069,edist,2016,269,1,13,59,20,81,16,0,459
2828,E29070,edist,2016,137,0,13,37,36,56,7,2,288
2829,E29071,edist,2016,424,7,41,89,60,136,43,2,802
2830,E29072,edist,2016,782,8,60,173,100,238,40,3,1404
2831,E29073,edist,2016,153,1,9,25,16,37,7,1,249
2832,E29074,edist,2016,3270,54,393,653,314,684,215,15,5598
2833,E29075,edist,2016,229,3,20,38,44,66,23,2,425
2834,E29076,edist,2016,327,4,43,76,42,114,19,0,625
2835,E29077,edist,2016,73,0,10,13,16,28,5,0,145
2836,E29078,edist,2016,233,1,12,39,26,62,17,1,391
2837,E29079,edist,2016,398,6,46,92,45,126,27,1,741
2838,E29080,edist,2016,199,4,26,34,26,72,11,1,373
2839,E29081,edist,2016,227,4,33,50,40,103,17,1,475
2840,E29082,edist,2016,182,1,15,23,19,38,10,1,289
2841,E29083,edist,2016,605,10,33,128,90,160,90,1,1117
2842,E29084,edist,2016,340,4,35,80,61,120,25,2,667
2843,E29085,edist,2016,1122,21,249,205,232,324,120,66,2339
2844,E29086,edist,2016,201,4,13,46,16,69,18,1,368
2845,E29087,edist,2016,305,3,33,55,61,97,26,2,582
2846,E29088,edist,2016,167,1,6,37,23,46,9,0,289
2847,E29089,edist,2016,1768,27,254,341,206,631,141,10,3378
2848,E29090,edist,2016,63,0,6,17,10,33,4,0,133
2849,E29091,edist,2016,159,0,21,24,34,73,11,0,322
2850,E29092,edist,2016,258,0,14,61,39,61,9,0,442
2851,E29093,edist,2016,194,3,19,30,32,71,19,0,368
2852,E29094,edist,2016,188,1,20,37,31,64,18,1,360
2853,E29095,edist,2016,201,5,19,62,23,56,15,2,383
2854,E29096,edist,2016,261,0,24,48,48,86,20,1,488
2855,E29097,edist,2016,350,5,46,58,68,221,29,1,778
2856,E29098,edist,2016,251,6,32,41,57,237,20,3,647
2857,E29099,edist,2016,127,0,22,29,26,73,12,1,290
2858,E29100,edist,2016,211,2,16,32,22,63,9,2,357
2859,E29101,edist,2016,151,5,11,34,25,60,9,2,297
2860,E29102,edist,2016,71,0,6,17,14,25,6,0,139
2861,E29103,edist,2016,237,3,28,59,42,135,19,1,524
2862,E29104,edist,2016,120,1,9,37,17,76,27,0,287
2863,E29105,edist,2016,127,2,18,22,19,38,9,2,237
2864,E29106,edist,2016,233,4,44,58,45,99,24,0,507
2865,E29107,edist,2016,162,1,20,28,26,63,6,1,307
2866,E29108,edist,2016,165,3,38,33,31,100,27,2,399
2867,E29109,edist,2016,188,0,21,38,43,85,15,1,391
2868,E29110,edist,2016,119,2,28,33,27,69,11,1,290
2869,E29111,edist,2016,133,0,25,30,25,70,18,1,302
2870,E29112,edist,2016,389,7,75,81,60,175,35,1,823
2871,E29113,edist,2016,315,8,57,85,69,172,32,2,740
2872,E29114,edist,2016,259,7,37,72,38,97,44,3,557
2873,E29115,edist,2016,218,7,52,60,46,110,27,0,520
2874,E29116,edist,2016,569,6,74,125,71,267,77,2,1191
2875,E29117,edist,2016,203,4,38,50,30,94,26,2,447
2876,E29118,edist,2016,417,9,78,72,69,240,54,3,942
2877,E29119,edist,2016,868,13,180,183,117,513,193,3,2070
2878,E29120,edist,2016,152,3,21,40,21,60,26,0,323
2879,E29121,edist,2016,602,10,93,111,108,286,63,3,1276
2880,E29122,edist,2016,120,1,28,20,24,73,11,1,278
2881,E29123,edist,2016,186,3,39,38,39,86,32,2,425
2882,E29124,edist,2016,239,1,61,57,56,259,33,5,711
2883,E29125,edist,2016,444,6,39,96,50,97,25,2,759
2884,E29126,edist,2016,49,0,11,9,8,16,5,0,98
2885,E29127,edist,2016,148,3,16,30,36,52,13,1,299
2886,E29128,edist,2016,88,0,23,30,22,81,9,1,254
2887,E29129,edist,2016,97,7,28,29,38,49,20,2,270
2888,E29131,edist,2016,84,2,10,20,14,36,3,2,171
2889,E29132,edist,2016,382,7,38,84,44,109,22,2,688
2890,E29133,edist,2016,215,2,49,37,52,196,21,4,576
2891,E29134,edist,2016,233,5,23,43,37,97,11,1,450
2892,E29135,edist,2016,311,3,24,44,49,91,11,2,535
2893,E29136,edist,2016,167,4,49,44,44,157,37,4,506
2894,E29137,edist,2016,84,0,13,15,10,17,10,2,151
2895,E29138,edist,2016,140,1,10,20,25,52,8,3,259
2896,E29139,edist,2016,55,0,3,11,5,19,1,1,95
2897,E29140,edist,2016,90,0,11,23,19,47,10,1,201
2898,E29141,edist,2016,447,4,43,82,52,126,20,5,779
2899,E29142,edist,2016,44,1,2,6,11,23,4,1,92
2900,E29143,edist,2016,260,1,36,52,42,70,15,4,480
2901,E29144,edist,2016,615,4,65,140,94,220,40,3,1181
2902,E29145,edist,2016,199,3,24,51,42,76,19,2,416
2903,E29146,edist,2016,307,3,50,80,44,73,20,3,580
2904,E29147,edist,2016,372,5,56,78,67,162,19,3,762
2905,E29148,edist,2016,496,3,63,83,70,157,41,6,919
2906,E29149,edist,2016,293,2,47,68,49,191,20,4,674
2907,E29150,edist,2016,86,0,14,7,11,25,2,1,146
2908,E29151,edist,2016,191,2,14,36,27,54,10,1,335
2909,E29152,edist,2016,300,4,83,72,64,294,41,5,863
2910,E29153,edist,2016,48,0,9,11,12,23,5,1,109
2911,E29154,edist,2016,643,3,55,151,86,213,37,6,1194
2912,E30001,edist,2016,2226,40,259,358,237,279,144,5,3548
2913,E30002,edist,2016,325,4,19,64,55,75,15,2,559
2914,E30003,edist,2016,218,0,18,38,38,73,21,3,409
2915,E30004,edist,2016,104,0,9,20,23,30,5,0,191
2916,E30005,edist,2016,353,1,29,89,42,76,15,1,606
2917,E30006,edist,2016,242,1,17,31,35,59,13,0,398
2918,E30007,edist,2016,178,4,17,41,29,48,12,0,329
2919,E30008,edist,2016,86,2,11,32,18,28,10,0,187
2920,E30009,edist,2016,122,0,6,23,18,23,12,3,207
2921,E30010,edist,2016,485,6,34,138,72,148,28,2,913
2922,E30011,edist,2016,416,4,42,117,59,151,44,1,834
2923,E30012,edist,2016,88,3,7,21,9,31,4,0,163
2924,E30013,edist,2016,147,1,6,40,24,39,8,1,266
2925,E30014,edist,2016,105,0,13,21,15,32,8,0,194
2926,E30015,edist,2016,169,2,12,27,29,36,9,0,284
2927,E30016,edist,2016,719,7,53,165,105,216,40,3,1308
2928,E30017,edist,2016,159,0,11,25,17,37,10,0,259
2929,E30018,edist,2016,115,1,12,24,26,43,8,0,229
2930,E30019,edist,2016,175,2,8,40,28,46,7,2,308
2931,E30020,edist,2016,172,5,45,38,49,46,23,5,383
2932,E30021,edist,2016,108,2,6,20,23,33,14,0,206
2933,E30022,edist,2016,346,3,23,77,42,77,24,0,592
2934,E30023,edist,2016,156,1,8,24,29,36,12,0,266
2935,E30024,edist,2016,55,1,8,8,9,23,5,0,109
2936,E30026,edist,2016,104,3,5,17,15,28,8,2,182
2937,E30027,edist,2016,73,0,6,16,10,27,2,1,135
2938,E30028,edist,2016,80,1,19,9,17,34,19,0,179
2939,E30029,edist,2016,66,1,8,12,16,24,4,1,132
2940,E30030,edist,2016,613,8,101,108,110,263,72,1,1276
2941,E30031,edist,2016,439,24,139,77,131,294,141,4,1249
2942,E30032,edist,2016,101,1,12,10,23,39,11,2,199
2943,E30033,edist,2016,115,0,11,28,16,41,13,1,225
2944,E30034,edist,2016,57,1,4,11,8,16,7,0,104
2945,E30035,edist,2016,160,9,11,23,21,56,4,0,284
2946,E30036,edist,2016,72,2,10,12,12,24,5,0,137
2947,E30037,edist,2016,390,5,43,62,36,92,23,0,651
2948,E30038,edist,2016,40,0,2,4,6,18,1,0,71
2949,E30039,edist,2016,206,6,25,39,38,126,25,2,467
2950,E30040,edist,2016,138,1,17,21,21,50,7,1,256
2951,E30041,edist,2016,63,3,5,5,6,27,5,0,114
2952,E30042,edist,2016,129,2,7,23,17,24,2,0,204
2953,E30043,edist,2016,49,0,7,6,10,9,1,0,82
2954,E30044,edist,2016,131,0,17,21,15,48,8,0,240
2955,E30045,edist,2016,76,0,6,11,10,28,8,0,139
2956,E30046,edist,2016,92,0,14,20,19,26,6,3,180
2957,E30047,edist,2016,102,1,22,20,29,42,20,0,236
2958,E30049,edist,2016,195,1,25,25,18,44,10,0,318
2959,E30050,edist,2016,141,1,8,19,36,50,18,1,274
2960,E30051,edist,2016,164,1,14,30,21,48,13,1,292
2961,E30052,edist,2016,116,0,13,16,16,34,8,1,204
2962,E30053,edist,2016,67,3,10,14,7,36,4,0,141
2963,E30054,edist,2016,80,3,7,8,14,30,6,1,149
2964,E30055,edist,2016,292,1,62,64,58,123,35,2,637
2965,E30056,edist,2016,164,5,33,29,38,82,24,0,375
2966,E30057,edist,2016,907,30,275,198,230,431,130,8,2209
2967,E30058,edist,2016,360,11,62,66,72,182,50,4,807
2968,E30059,edist,2016,289,5,38,64,53,108,21,1,579
2969,E30060,edist,2016,61,3,16,11,13,19,7,0,130
2970,E30061,edist,2016,223,5,38,47,50,109,38,4,514
2971,E30062,edist,2016,140,0,18,26,20,65,14,2,285
2972,E30063,edist,2016,88,1,11,22,20,29,8,0,179
2973,E30064,edist,2016,183,5,15,44,47,76,27,0,397
2974,E30065,edist,2016,956,33,221,184,217,472,150,281,2514
2975,E30066,edist,2016,133,0,6,30,30,55,14,1,269
2976,E30067,edist,2016,121,1,23,13,27,53,18,0,256
2977,E30068,edist,2016,206,7,24,32,53,69,22,1,414
2978,E30069,edist,2016,138,2,22,43,35,74,21,4,339
2979,E30070,edist,2016,134,2,18,27,20,52,15,2,270
2980,E30071,edist,2016,321,7,80,70,71,120,37,0,706
2981,E30072,edist,2016,379,4,59,83,84,151,46,7,813
2982,E30073,edist,2016,247,1,57,56,62,115,33,2,573
2983,E30074,edist,2016,124,7,14,22,19,48,10,2,246
2984,E30075,edist,2016,202,0,14,32,22,67,10,2,349
2985,E30076,edist,2016,212,1,33,37,43,62,28,6,422
2986,E30077,edist,2016,76,1,5,13,17,40,8,0,160
2987,E30078,edist,2016,196,0,18,43,28,52,15,3,355
2988,E30079,edist,2016,207,2,13,37,43,67,18,0,387
2989,E30080,edist,2016,71,0,5,9,8,40,13,0,146
2990,E30081,edist,2016,516,4,79,102,88,191,48,4,1032
2991,E30082,edist,2016,194,3,19,37,37,67,9,2,368
2992,E30083,edist,2016,114,0,17,25,15,37,11,0,219
2993,E30084,edist,2016,64,0,12,16,15,25,3,1,136
2994,E30085,edist,2016,66,0,8,16,11,23,3,0,127
2995,E30086,edist,2016,194,1,14,31,25,68,11,1,345
2996,E30087,edist,2016,140,1,13,31,20,43,14,0,262
2997,E30088,edist,2016,57,0,6,4,17,19,1,1,105
2998,E30089,edist,2016,275,3,67,60,51,106,33,1,596
2999,E30090,edist,2016,313,1,17,52,48,98,21,2,552
3000,E30091,edist,2016,182,3,9,36,24,48,21,1,324
3001,E30092,edist,2016,171,5,16,31,21,50,8,0,302
3002,E30093,edist,2016,133,0,18,25,21,39,8,0,244
3003,E30094,edist,2016,172,1,34,28,34,68,26,1,364
3004,E30095,edist,2016,127,4,19,24,14,47,16,1,252
3005,E30096,edist,2016,95,1,6,17,13,35,4,0,171
3006,E30097,edist,2016,91,1,5,16,15,26,10,0,164
3007,E30098,edist,2016,223,0,13,55,32,66,20,2,411
3008,E30099,edist,2016,158,2,13,29,34,31,7,1,275
3009,E30100,edist,2016,147,1,8,43,37,50,13,2,301
3010,E30101,edist,2016,84,0,4,12,12,25,3,1,141
3011,E30102,edist,2016,397,3,16,69,63,103,24,0,675
3012,E30103,edist,2016,134,0,19,31,27,42,19,1,273
3013,E30104,edist,2016,267,4,49,42,51,124,23,0,560
3014,E30105,edist,2016,1881,32,235,394,343,624,207,18,3734
3015,E30106,edist,2016,687,25,141,126,105,246,78,4,1412
3016,E30107,edist,2016,60,0,8,9,14,37,7,0,135
3017,E30108,edist,2016,72,1,8,10,16,19,6,1,133
3018,E30109,edist,2016,234,1,20,33,35,52,13,2,390
3019,E30110,edist,2016,367,7,71,78,76,190,66,1,856
3020,E30111,edist,2016,325,4,34,59,51,72,29,2,576
3021,E30112,edist,2016,121,3,16,27,26,43,10,2,248
3022,E31001,edist,2016,1879,52,448,440,228,702,284,122,4155
3023,E31002,edist,2016,1528,53,454,1270,202,710,274,15,4506
3024,E31003,edist,2016,2908,63,526,621,339,1126,277,26,5886
3025,E31004,edist,2016,150,2,14,27,25,43,13,1,275
3026,E31005,edist,2016,136,1,19,34,26,27,23,1,267
3027,E31006,edist,2016,190,0,23,35,37,64,11,1,361
3028,E31007,edist,2016,210,4,22,26,33,84,17,1,397
3029,E31008,edist,2016,187,3,26,46,36,85,23,1,407
3030,E31009,edist,2016,206,3,40,30,40,77,29,0,425
3031,E31010,edist,2016,111,1,15,19,13,52,7,2,220
3032,E31011,edist,2016,175,2,21,41,32,55,14,1,341
3033,E31012,edist,2016,140,1,6,29,12,61,13,1,263
3034,E31013,edist,2016,110,1,19,16,27,47,10,1,231
3035,E31014,edist,2016,40,2,6,16,11,15,9,1,100
3036,E31015,edist,2016,96,0,3,19,12,35,7,0,172
3037,E31016,edist,2016,80,1,12,26,18,31,8,1,177
3038,E31017,edist,2016,74,0,11,5,11,26,2,3,132
3039,E31018,edist,2016,114,1,19,23,30,32,20,3,242
3040,E31019,edist,2016,85,0,11,18,24,28,6,0,172
3041,E31020,edist,2016,434,2,42,76,60,151,22,3,790
3042,E31021,edist,2016,78,1,6,7,15,27,8,0,142
3043,E31022,edist,2016,89,1,8,18,10,23,4,0,153
3044,E31023,edist,2016,174,1,37,40,44,51,13,0,360
3045,E31024,edist,2016,192,5,48,47,56,78,35,2,463
3046,E31025,edist,2016,285,7,36,61,53,94,27,2,565
3047,E31026,edist,2016,609,5,101,112,105,286,62,4,1284
3048,E31028,edist,2016,218,5,39,28,48,74,13,1,426
3049,E31029,edist,2016,70,2,9,11,13,24,4,2,135
3050,E31030,edist,2016,118,2,10,39,33,37,8,0,247
3051,E31031,edist,2016,85,0,16,14,21,27,7,1,171
3052,E31032,edist,2016,107,0,11,23,12,30,4,0,187
3053,E31033,edist,2016,124,1,20,31,17,46,3,0,242
3054,E31034,edist,2016,294,4,18,56,30,57,16,2,477
3055,E31035,edist,2016,217,3,14,46,18,57,12,4,371
3056,E31036,edist,2016,749,19,166,128,96,328,91,5,1582
3057,E31037,edist,2016,206,2,16,45,22,43,19,0,353
3058,E31038,edist,2016,541,4,65,107,50,156,46,1,970
3059,E31039,edist,2016,162,1,8,29,23,45,8,0,276
3060,E31040,edist,2016,106,0,5,19,20,32,6,0,188
3061,E31041,edist,2016,719,17,51,226,70,303,45,2,1433
3062,E31042,edist,2016,283,2,31,57,32,118,35,0,558
3063,E31043,edist,2016,291,2,24,57,32,95,20,2,523
3064,E31044,edist,2016,365,5,41,74,61,156,45,0,747
3065,E31045,edist,2016,246,2,24,59,37,91,15,0,474
3066,E31046,edist,2016,1180,15,162,203,135,228,83,5,2011
3067,E31047,edist,2016,288,2,24,66,43,177,12,1,613
3068,E31048,edist,2016,723,1,56,150,119,407,134,3,1593
3069,E31049,edist,2016,125,0,18,30,19,32,10,0,234
3070,E31050,edist,2016,164,4,27,38,19,41,12,1,306
3071,E31051,edist,2016,93,0,4,37,12,33,2,0,181
3072,E31052,edist,2016,961,7,92,194,103,311,59,4,1731
3073,E31053,edist,2016,1652,19,133,302,167,533,105,6,2917
3074,E31054,edist,2016,176,1,18,30,15,58,18,0,316
3075,E31055,edist,2016,154,1,19,35,21,32,47,0,309
3076,E31056,edist,2016,379,3,37,61,44,78,24,1,627
3077,E31057,edist,2016,585,15,55,140,68,173,42,2,1080
3078,E31058,edist,2016,249,2,30,51,36,82,18,1,469
3079,E31059,edist,2016,269,6,35,48,37,102,24,4,525
3080,E31060,edist,2016,85,1,9,12,8,27,7,1,150
3081,E31061,edist,2016,109,1,4,31,15,24,3,0,187
3082,E31062,edist,2016,189,3,22,48,37,65,28,1,393
3083,E31063,edist,2016,307,0,35,53,42,121,25,2,585
3084,E31064,edist,2016,100,3,17,37,17,45,6,1,226
3085,E31065,edist,2016,78,1,9,14,11,28,6,1,148
3086,E31066,edist,2016,214,6,25,57,52,105,16,2,477
3087,E31067,edist,2016,77,0,5,13,13,18,1,0,127
3088,E31068,edist,2016,47,2,8,6,8,27,4,0,102
3089,E31070,edist,2016,68,5,11,13,11,22,6,0,136
3090,E31072,edist,2016,128,1,17,27,20,38,16,1,248
3091,E31073,edist,2016,563,7,84,101,71,75,35,0,936
3092,E31074,edist,2016,74,3,9,16,18,31,6,2,159
3093,E31075,edist,2016,96,1,10,20,17,37,6,2,189
3094,E31076,edist,2016,88,1,6,16,14,36,6,0,167
3095,E31077,edist,2016,132,2,19,32,21,56,16,0,278
3096,E31078,edist,2016,150,2,19,30,28,44,12,0,285
3097,E31079,edist,2016,40,0,5,9,15,18,2,0,89
3098,E31080,edist,2016,118,2,5,36,20,30,3,1,215
3099,E31081,edist,2016,160,4,14,28,14,31,8,2,261
3100,E31082,edist,2016,1000,34,228,198,175,336,130,5,2106
3101,E32001,edist,2016,1153,85,557,245,279,420,204,6,2949
3102,E32002,edist,2016,1422,25,363,298,304,478,141,11,3042
3103,E32003,edist,2016,241,4,32,51,40,67,17,2,454
3104,E32004,edist,2016,250,5,28,66,38,54,18,2,461
3105,E32005,edist,2016,169,0,20,39,36,41,7,0,312
3106,E32006,edist,2016,210,2,25,37,32,28,10,0,344
3107,E32007,edist,2016,199,3,18,47,22,56,7,0,352
3108,E32008,edist,2016,1336,24,234,238,254,285,93,2,2466
3109,E32009,edist,2016,175,2,20,31,40,27,9,1,305
3110,E32010,edist,2016,871,13,126,165,138,179,75,4,1571
3111,E32011,edist,2016,569,10,54,92,77,123,31,4,960
3112,E32012,edist,2016,163,2,15,39,33,43,9,2,306
3113,E32013,edist,2016,270,6,29,50,50,60,16,0,481
3114,E32014,edist,2016,213,6,28,42,39,63,21,3,415
3115,E32015,edist,2016,630,10,107,101,123,160,54,3,1188
3116,E32016,edist,2016,85,0,17,29,34,41,5,0,211
3117,E32017,edist,2016,246,4,25,48,50,77,19,0,469
3118,E32019,edist,2016,71,1,9,16,18,23,2,0,140
3119,E32020,edist,2016,97,2,6,21,19,27,6,0,178
3120,E32021,edist,2016,51,1,6,9,10,20,6,0,103
3121,E32022,edist,2016,55,0,10,9,14,17,9,1,115
3122,E32023,edist,2016,45,2,5,10,7,15,4,0,88
3123,E32024,edist,2016,123,3,7,18,24,35,5,0,215
3124,E32025,edist,2016,69,2,9,13,22,35,3,0,153
3125,E32026,edist,2016,164,8,17,31,35,45,8,0,308
3126,E32027,edist,2016,139,4,14,15,50,50,13,2,287
3127,E32029,edist,2016,1196,31,262,276,266,231,111,1,2374
3128,E32030,edist,2016,357,5,42,100,85,97,23,2,711
